X,Y,OBJECTID,Cartegraph_ID,Cartegraph_Type,Year_Built,Ownership,X_Coordinate,Y_Coordinate,Comment,Field_Survey,Point_Confidence,File_Number,Watershed,Subdivision,Council_District,Map_Grid,INST_DATE,Rim_Elevation,East_Invert,West_Invert,North_Invert,South_Invert,STREET,PROP_GPIN,created_date,Conflict_in_structure,Pavement_Segment_ID,Stormpipe_Network_ID,Flushing_Maint_Year,CCTV_Maint_Year,last_edited_date
-8477916.1915,4418948.3297,1234,04420-6-3,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12167949.1484846,3479347.26543932, ,,PLANS, ,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 4,D06,,-99,0,0,0,0,BAKER RD (WB),14673961330000,,,8058-004,,,,
-8474387.3194,4422395.4071,1235,03240-170,STORMWATER MANHOLE,1986,VIRGINIA BEACH PUBLIC WORKS,12176994.4558532,3488595.56255947, ,,PLANS, ,Western Lynnhaven River,NO ASSOCIATED SUBDIVISION,District 9,E04,1986/01/01 05:00:00+00,17.44000053,-99,11.39000034,-99,11.42000008,DUNSTAN LA,14787819550000,,,0377-001,NET_ID_014632,,,2023/10/25 19:16:15+00
-8474491.4969,4422394.5809,1236,03240-172,STORMWATER MANHOLE,1986,VIRGINIA BEACH PUBLIC WORKS,12176720.876676,3488586.52255131, ,,PLANS, ,Western Lynnhaven River,NO ASSOCIATED SUBDIVISION,District 9,E04,1986/01/01 05:00:00+00,20.5,14.40999985,14.42000008,0,0,DUNSTAN LA,14787819550000,,,0377-001,NET_ID_014632,,,
-8474599.8018,4422394.0451,1237,03240-174,STORMWATER MANHOLE,1986,VIRGINIA BEACH PUBLIC WORKS,12176436.4369561,3488577.97237156, ,,PLANS, ,Western Lynnhaven River,NO ASSOCIATED SUBDIVISION,District 9,E04,1986/01/01 05:00:00+00,24.31999969,14.57999992,14.57999992,-99,-99,DUNSTAN LA,14787819550000,,,0377-001,NET_ID_014632,,,2023/10/27 18:39:30+00
-8478314.269,4417185.3253,1238,21070-1500,CONFLICT MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12167017.4672771,3474708.57786632,"NAVD88 ; WS21 SURVEY 2019",,SURVEY, ,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,D07,,14.52999973,9.71000004,9.71000004,10.31999969,10.31999969,CLEVELAND ST (WB),14677418960000,,,0018-012,NET_ID_011584,,,
-8479474.2828,4417087.0571,1239,21090-006,STORMWATER MANHOLE,1991,VIRGINIA BEACH PUBLIC WORKS,12163975.3687025,3474376.09887248, ,,PLANS,C08-048,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,C07,1991/01/01 05:00:00+00,16.75,13.31999969,0,0,0,GREENWICH RD,14673472780001,,,0043-002,,,,
-8479535.0707,4416966.4604,1240,21090-008,STORMWATER MANHOLE,1991,PRIVATELY OWNED,12163823.4008306,3474056.59655872, ,,PLANS,C08-048,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,C07,1991/01/01 05:00:00+00,17,13.44999981,0,0,0,GREENWICH RD,14673472780001,,,0043-002,,,,
-8479592.4422,4417072.3171,1241,21090-032,STORMWATER MANHOLE,1991,PRIVATELY OWNED,12163665.8010801,3474329.87324314,NAVD88-APR 2018 PW SURVEY,,SURVEY,C08-048,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,C07,1991/01/01 05:00:00+00,14.93000031,0,11.22999954,10.68000031,10.77999973,GREENWICH RD,14673472780001,,,0043-002,,,,
-8479644.6601,4417028.6548,1242,21090-040,STORMWATER MANHOLE,1991,PRIVATELY OWNED,12163531.3899316,3474212.24093248, ,,SURVEY,17.15,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,C07,1991/01/01 05:00:00+00,-99,0,0,13.5,0,GREENWICH RD,14673472780001,,,0043-002,,,,
-8479642.4927,4417060.4481,1243,21090-034,STORMWATER MANHOLE,1991,PRIVATELY OWNED,12163535.0355936,3474295.57409914, ,,SURVEY,C08-048,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,C07,1991/01/01 05:00:00+00,16.18000031,13.07999992,13.07999992,0,13.07999992,GREENWICH RD,14673472780001,,,0043-002,,,,
-8479591.112,4417127.9039,1244,21090-030,STORMWATER MANHOLE,1991,PRIVATELY OWNED,12163665.7115134,3474475.4113379,NAVD88-APR 2018 PW SURVEY,,SURVEY,C08-048,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,C07,1991/01/01 05:00:00+00,14.27999973,10.22999954,10.81000042,10.22000027,10.03999996,GREENWICH RD,14673472780001,,,0043-002,,,,
-8457983.2453,4418526.3374,1245,M06145-5-23,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12220350.962644,3479592.29086789, ,,PLANS, ,Broad Bay,NO ASSOCIATED SUBDIVISION,District 6,M06,,6.78000021,0.69999999,0,0.30000001,0.30000001,ARCTIC AVE,24270945480000,,,0206-013,,,,
-8470531.4758,4418231.221,1246,04180-004,CONFLICT MANHOLE,1979,VIRGINIA BEACH PUBLIC WORKS,12187400.1000681,3477959.32989497,"NVGD 29 ; CONFLICT MH SANITARY SEWER",,PLANS,G06-026,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 8,G06,1979/01/01 05:00:00+00,11.21000004,7.53000021,7.53000021,0,0,LITTLE NECK RD (SB),14877759610000,,,0060-008,NET_ID_012461,,,
-8467774.2385,4426298.2331,1247,30010-1698,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12194101.2582537,3499242.94513606,NAVD72,,PLANS,0000134108,Broad Bay,NO ASSOCIATED SUBDIVISION,District 8,H03,1985/01/01 05:00:00+00,-99,3.01999998,0,3.24000001,0,GREAT NECK RD N (NB),14994921380000,,,0044-026,,,,
-8477946.668,4415376.8038,1248,21040-1683,CONFLICT MANHOLE,1995,VIRGINIA BEACH PUBLIC WORKS,12168100.8952283,3469999.88419972,NAVD88-APR 2018 PW SURVEY,2018/04/01 04:00:00+00,SURVEY,CIP 2-931,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,D07,1995/01/01 05:00:00+00,10.26000023,0,0,5.46999979,5.78000021,WITCHDUCK RD S (NB),14677090650000,,,0074-003,,,,
-8477948.8912,4416902.9441,1249,21070-1328,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12167995.9833646,3473993.48152748,"NAVD88; VDOT PLANS U000-134-175 WITCHDUCK RD PH 2",,IMAGERY,VDOT,Elizabeth River,NO ASSOCIATED SUBDIVISION,District 4,D07,,15.85000038,0,0,6.98000002,6.98000002,WITCHDUCK RD S (NB),14678326770000,,,0074-009,NET_ID_011245,,,
-8477569.2387,4418079.8241,1250,01540-2660,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12168917.2108529,3477097.62164465, ,,PLANS,I14503,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 4,D06,,-99,0,0,0,0,WITCHDUCK RD N (SB),14678679670000,,,0075-009,NET_ID_012637,,,
-8477585.6762,4417999.4479,1251,01540-2669,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12168879.2417687,3476886.2506763, ,,PLANS,I14503,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 4,D06,,-99,0,0,0,0,WITCHDUCK RD N (SB),14678679670000,,,0075-009,NET_ID_012637,,,
-8477632.006,4417986.4833,1252,01540-1000,STORMWATER MANHOLE,2003,PRIVATELY OWNED,12168758.3424042,3476849.30586831,Source:Site Plan,,PLANS, ,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 4,D06,2003/01/01 05:00:00+00,17.80999947,14.80000019,14.68999958,0,14.68999958,RICHARD RD,14678679670000,,,5875-001,,,,
-8477676.6694,4418032.9109,1253,01540-988,STORMWATER MANHOLE,2003,PRIVATELY OWNED,12168637.9627237,3476967.86567056,Source:Site Plan,,PLANS, ,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 4,D06,2003/01/01 05:00:00+00,18.70999908,0,0,15.22000027,15.22000027,RICHARD RD,14678679670000,,,5875-001,,,,
-8458051.8319,4417851.247,1254,3020-008,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12220217.9123851,3477821.26717898, ,,PLANS, ,Broad Bay,NO ASSOCIATED SUBDIVISION,District 6,M06,,-99,0,0,0,0,BALTIC AVE,24270728900000,,,0009-010,,,,
-8475473.5583,4417898.0285,1255,04510-903,STORMWATER MANHOLE,1990,VIRGINIA BEACH PUBLIC WORKS,12174435.9337393,3476759.3181874,NAVD88-OCT2016-PW SURVEY INACCESSIBLE,,SURVEY,CIP 2-831,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1990/01/01 05:00:00+00,9.52000046,0,0,0,0,INDEPENDENCE BL (NB),14774656340000,,,0050-041,NET_ID_017452,,,
-8459174.5037,4417472.9456,1256,30010-4858A,STORMWATER MANHOLE,2003,VIRGINIA BEACH PUBLIC WORKS,12217294.2597679,3476752.87233414, ,,PLANS,CIP -018,Broad Bay,NO ASSOCIATED SUBDIVISION,District 6,L06,2003/01/01 05:00:00+00,10.39999962,3.8900001,3.8900001,5.61999989,5.61000013,19TH ST (WB),24177782170000,,,0001-011,NET_ID_012301,,,
-8467677.0186,4425409.5874,1257,05160-528,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12194416.4226496,3496926.21551757, ,,PLANS,0000134108,Eastern Lynnhaven River,NO ASSOCIATED SUBDIVISION,District 8,H03,1985/01/01 05:00:00+00,-99,0,33,0,27.12000084,GREAT NECK RD N (NB),14994696410000,,,0044-023,,,,
-8467605.1372,4425236.804,1258,05160-520,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12194616.821199,3496479.32861607, ,,PLANS,0000134108,Eastern Lynnhaven River,NO ASSOCIATED SUBDIVISION,District 8,H03,1985/01/01 05:00:00+00,-99,0,0,0,14.14000034,GREAT NECK RD N (NB),14993749470000,,,0044-023,,,,
-8467458.4123,4425005.7975,1259,05160-500,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12195017.6858828,3495885.27435797, ,,PLANS,0000134108,Eastern Lynnhaven River,NO ASSOCIATED SUBDIVISION,District 8,I03,1985/01/01 05:00:00+00,-99,0,0,0,0,GREAT NECK RD N (NB),14993749470000,,,0044-023,,,,
-8467814.9282,4426263.5985,1260,30010-1628,STORMWATER MANHOLE,1985,VIRGINIA BEACH PUBLIC WORKS,12193996.7571504,3499149.64512581,NAVD72,,PLANS,CIP7-151,Broad Bay,NO ASSOCIATED SUBDIVISION,District 8,H03,1985/01/01 05:00:00+00,5.94000006,-0.61000001,-0.61000001,0,0.25999999,GREAT NECK RD N (NB),14994921380000,,,0044-026,,,,
-8469011.2492,4417308.1589,1261,05080-342,STORMWATER MANHOLE,1989,VIRGINIA BEACH PUBLIC WORKS,12191456.6369026,3475646.39849722, ,,PLANS, ,London Bridge Creek,NO ASSOCIATED SUBDIVISION,District 8,H07,1989/01/01 05:00:00+00,13.97999954,6.23999977,7.84000015,9,0,KINGS GRANT RD (NB),14971537000000,,,0482-005,,,,
-8460642.3053,4417186.7315,1262,08100-006,STORMWATER MANHOLE,2011,VIRGINIA BEACH PUBLIC WORKS,12213457.0686234,3475901.69457456,"NAVD88; WATERSHED 8 SURVEY 2019",,SURVEY,CIP 2-178,Linkhorn Bay,NO ASSOCIATED SUBDIVISION,District 6,L06,2011/01/01 05:00:00+00,8.68000031,1.78999996,3.06999993,0,0,VIRGINIA BEACH BL (EB),24173536150000,,,0116-067,NET_ID_011735,,,
-8460659.2601,4417188.9426,1263,08100-008,STORMWATER MANHOLE,2011,VIRGINIA BEACH PUBLIC WORKS,12213412.3613637,3475906.30119264,"NAVD88; WATERSHED 8 SURVEY 2019",,SURVEY,CIP 2-178,Linkhorn Bay,NO ASSOCIATED SUBDIVISION,District 6,L06,2011/01/01 05:00:00+00,8.89999962,3.22000003,3.41000009,0,3.27999997,VIRGINIA BEACH BL (EB),24173536150000,,,0116-067,NET_ID_011735,,,
-8460659.1317,4417186.3218,1264,08100-010,STORMWATER MANHOLE,2011,VIRGINIA BEACH PUBLIC WORKS,12213412.8800635,3475899.45278114,"NAVD88; WATERSHED 8 SURVEY 2019",,SURVEY,CIP 2-178,Linkhorn Bay,NO ASSOCIATED SUBDIVISION,District 6,L06,2011/01/01 05:00:00+00,9.02000046,0,3.01999998,3.11999989,0,VIRGINIA BEACH BL (EB),24173536150000,,,0116-067,NET_ID_011735,,,
-8460663.2275,4417189.4424,1265,08100-014,STORMWATER MANHOLE,2011,VIRGINIA BEACH PUBLIC WORKS,12213401.9010828,3475907.33334281,"NAVD88; WATERSHED 8 SURVEY 2019",,SURVEY,CIP 2-178,Linkhorn Bay,NO ASSOCIATED SUBDIVISION,District 6,L06,2011/01/01 05:00:00+00,8.93000031,3.61999989,3.58999991,0,3.63000011,VIRGINIA BEACH BL (EB),24173536150000,,,0116-067,NET_ID_011735,,,
-8460663.5873,4417186.2889,1266,08100-012,WATER QUALITY STRUCTURE,2011,VIRGINIA BEACH PUBLIC WORKS,12213401.1740501,3475899.05711265,"STORMCEPTOR; NAVD88; WATERSHED 8 SURVEY 2019",,SURVEY,CIP 2-178,Linkhorn Bay,NO ASSOCIATED SUBDIVISION,District 6,L06,2011/01/01 05:00:00+00,9.10000038,2.9000001,0,3.20000005,0,VIRGINIA BEACH BL (EB),24173536150000,,,0116-067,NET_ID_011735,,,
-8462898.9016,4417230.8311,1267,07120-216,STORMWATER MANHOLE,2014,VIRGINIA BEACH PUBLIC WORKS,12207524.102471,3475860.84983997,NAVD88-AUG2016-PW SURVEY,,SURVEY, ,Wolfsnare Creek,NO ASSOCIATED SUBDIVISION,District 6,K07,2014/01/01 05:00:00+00,17.88999939,15.03999996,15.03999996,14.85000038,0,VIRGINIA BEACH BL (WB),24077660410000,,,0114-024,NET_ID_011801,,,
-8469419.8234,4417233.8539,1268,05080-384,JUNCTION BOX,1989,VIRGINIA BEACH PUBLIC WORKS,12190387.9490793,3475424.44880989, ,,PLANS, ,London Bridge Creek,NO ASSOCIATED SUBDIVISION,District 8,H07,1989/01/01 05:00:00+00,13.89999962,4.73999977,4.73999977,5.9000001,0,CRANSTON LA,14970546590000,,,1908-003,NET_ID_011835,,,
-8469441.0348,4417337.8171,1269,05080-426,STORMWATER MANHOLE,1982,VIRGINIA BEACH PUBLIC WORKS,12190325.2402152,3475695.04636581, ,,AS-BUILT/INSPECTORS COPY,H06-34,London Bridge Creek,NO ASSOCIATED SUBDIVISION,District 8,H07,1982/01/01 05:00:00+00,13.39999962,0,5.71000004,7.84000015,5.59000015,CRANSTON LA,14970519790000,,,1908-003,NET_ID_011835,,,
-8469371.784,4417227.1603,1270,05080-382,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12190514.6387866,3475410.1689828, ,,PLANS, ,London Bridge Creek,NO ASSOCIATED SUBDIVISION,District 3,H07,,10.15999985,0,4.76999998,0,4.76999998,CRANSTON LA,14970546590000,,,1908-003,NET_ID_011835,,,
-8469299.4291,4417310.5936,1271,05080-372,STORMWATER MANHOLE,1982,PRIVATELY OWNED,12190699.1823807,3475633.3496388, ,,PLANS,H07-7,London Bridge Creek,NO ASSOCIATED SUBDIVISION,District 8,H07,1982/01/01 05:00:00+00,14.55000019,0,10.59000015,10.59000015,10.59000015,VIRGINIA BEACH BL (WB),14970546590000,,,0114-045,,,,
-8475525.0723,4417920.1785,1272,04510-1338,JUNCTION BOX,1990,VIRGINIA BEACH PUBLIC WORKS,12174299.11774,3476813.88271081,NAVD88-OCT2016-PW SURVEY INACCESSIBLE,,FIELD,CIP 2-831,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1990/01/01 05:00:00+00,9.71000004,0,0,0,0,JEANNE ST,14774628650000,,,0468-009,NET_ID_017452,,,
-8461571.4498,4417205.2352,1273,08100-082,STORMWATER MANHOLE,2014,VIRGINIA BEACH PUBLIC WORKS,12211014.1676693,3475885.62734948,CONFLICT MANHOLE,,GPS,CIP 2-178,Linkhorn Bay,NO ASSOCIATED SUBDIVISION,District 6,K07,2014/01/01 05:00:00+00,20.67000008,14.44999981,14.44999981,0,0,VIRGINIA BEACH BL (EB),24171507550000,,,0116-061,NET_ID_011715,,,
-8475475.6592,4417920.401,1274,04510-901,JUNCTION BOX,1990,VIRGINIA BEACH PUBLIC WORKS,12174428.9472047,3476817.71603648,NAVD88-OCT2016-PW SURVEY INACCESSIBLE,,SURVEY,CIP 2-831,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1990/01/01 05:00:00+00,9.90999985,0,0,0,0,JEANNE ST,14774648890000,,,0468-008,NET_ID_017452,,,
-8475063.6649,4418036.2036,1275,04510-0278A,STORMWATER MANHOLE,1965,VIRGINIA BEACH PUBLIC WORKS,12175503.9571938,3477147.83578306,NAVD88-OCT2016-PW SURVEY,,SURVEY, ,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1965/01/01 05:00:00+00,9.06999969,0,0,-1.40999997,-1.41999996,CONSTITUTION DR (NB),14775620340000,,,0021-008,NET_ID_017452,,,
-8475219.723,4417707.0284,1276,04510-0362,STORMWATER MANHOLE,,PRIVATELY OWNED,12175115.4720784,3476276.28404848, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,12.46000004,0,0,9.85999966,0,JEANNE ST,14775616730000,,,0468-007,,,,
-8475049.4268,4417832.1024,1277,04510-0347,JUNCTION BOX,,PRIVATELY OWNED,12175554.764835,3476614.75745289, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,9.85000038,0,0,5.19000006,5.19000006,CONSTITUTION DR (NB),14775616730000,,,0021-006,,,,
-8475083.571,4417865.0364,1278,04510-0349,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12175462.8814886,3476698.67723256, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,10.71000004,0,0,1.03999996,1.03999996,CONSTITUTION DR (NB),14775616730000,,,0021-008,NET_ID_017492,,,2023/09/23 00:05:14+00
-8474995.3614,4417889.7151,1279,04510-0370,CONFLICT MANHOLE,1964,VIRGINIA BEACH PUBLIC WORKS,12175693.0536004,3476769.06193431,"CONFLICT W/ 8"" WATER MAIN POSSIBLY ABANDONED",,SURVEY,SURVEY,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1964/01/01 05:00:00+00,6.07000017,-1.24000001,-1.24000001,0,0,CONSTITUTION DR (NB),14775620340000,,,0021-008,NET_ID_017492,,,
-8475001.8176,4417872.7555,1280,04510-0365,STORMWATER MANHOLE,1965,VIRGINIA BEACH PUBLIC WORKS,12175677.201598,3476724.26248322,NAVD88-OCT2016-PW SURVEY,,SURVEY,E06-019,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1965/01/01 05:00:00+00,6.5,-1.51999998,-1.49000001,0,0,CONSTITUTION DR (NB),14775616730000,,,0021-008,NET_ID_017494,,,
-8474987.8512,4417879.4674,1281,04510-0366,STORMWATER MANHOLE,1965,VIRGINIA BEACH PUBLIC WORKS,12175713.4610399,3476742.74440165,NAVD88-OCT2016-PW SURVEY,,SURVEY,E06-019,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1965/01/01 05:00:00+00,6.30999994,-1.58000004,-1.65999997,-1.60000002,-1.62,CONSTITUTION DR (NB),14775678750000,,,0021-007,NET_ID_017494,,,
-8474990.9717,4417887.2479,1282,04510-0367,STORMWATER MANHOLE,1965,VIRGINIA BEACH PUBLIC WORKS,12175704.7504274,3476762.89593615,NAVD88-OCT2016-PW SURVEY,,SURVEY,E06-019,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1965/01/01 05:00:00+00,6.51000023,-1.38999999,-1.35000002,0,2.07999992,CONSTITUTION DR (NB),14775616730000,,,0021-007,NET_ID_017492,,,
-8474992.6728,4417890.7931,1283,04510-0371,STORMWATER MANHOLE,1964,VIRGINIA BEACH PUBLIC WORKS,12175700.0476809,3476772.05963172,NAVD88-OCT2016-PW SURVEY,,SURVEY,E06-019,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1964/01/01 05:00:00+00,6.55000019,-1.33000004,-1.30999994,0,0,CONSTITUTION DR (NB),14775620340000,,,0021-008,NET_ID_017492,,,
-8474998.5273,4417903.2487,1284,04510-0373,JUNCTION BOX,1965,VIRGINIA BEACH PUBLIC WORKS,12175683.8459416,3476804.26297939,NAVD88-OCT2016-PW SURVEY,,SURVEY, ,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,1965/01/01 05:00:00+00,6.71000004,-2.07999992,0,-2.07999992,0,CONSTITUTION DR (NB),14775616730000,,,0021-008,NET_ID_017452,,,
-8475004.6619,4417869.974,1285,04510-041,STORMWATER MANHOLE,2012,PRIVATELY OWNED,12175669.9099459,3476716.79727507,NAVD88-OCT2016-PW SURVEY,,SURVEY,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,2012/01/01 05:00:00+00,6.67000008,2.53999996,0,0,2.92000008,CONSTITUTION DR (NB),14775616730000,,,0021-008,,,,
-8475049.3075,4417748.0749,1286,04510-0344,STORMWATER MANHOLE,2012,PRIVATELY OWNED,12175560.5929073,3476394.91012356, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,2012/01/01 05:00:00+00,12.30000019,0,8.31000042,8.31000042,8.31000042,CONSTITUTION DR (NB),14775616730000,,,0021-006,,,,
-8475048.8609,4417773.8943,1287,04510-0345,STORMWATER MANHOLE,2012,PRIVATELY OWNED,12175560.071911,3476462.49529022, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,2012/01/01 05:00:00+00,12.30000019,0,5.69999981,5.69999981,5.69999981,CONSTITUTION DR (NB),14775616730000,,,0021-006,,,,
-8475049.8254,4417792.6457,1288,04510-0346,STORMWATER MANHOLE,2012,PRIVATELY OWNED,12175556.3068266,3476511.49420798, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,2012/01/01 05:00:00+00,12,0,5.44000006,5.44000006,5.44000006,CONSTITUTION DR (NB),14775616730000,,,0021-006,,,,
-8475049.6608,4417717.3956,1289,04510-060,STORMWATER MANHOLE,2012,PRIVATELY OWNED,12175561.6778789,3476314.61500856, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,2012/01/01 05:00:00+00,12.30000019,0,9.57999992,9.57999992,0,CONSTITUTION DR (NB),14775616730000,,,0021-006,,,,
-8475234.8923,4417846.6479,1290,04510-0355,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12175066.4541318,3476640.59532772, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,9.28999996,0,5.88999987,-0.61000001,-0.61000001,JEANNE ST,14775616730000,,,0468-007,NET_ID_017492,,,2023/09/23 00:05:06+00
-8475235.1987,4417800.6856,1291,04510-0356,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12175068.6631169,3476520.3166969,,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,-99,0,0,0,0,JEANNE ST,14775616730000,,,0468-007,NET_ID_017492,,,2023/09/22 23:43:24+00
-8475243.356,4417797.5946,1292,04510-0357,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12175047.4305478,3476511.69204223, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,10.18000031,0,6.17999983,0.38999999,0.38999999,JEANNE ST,14775616730000,,,0468-007,NET_ID_017492,,,2023/09/22 23:43:27+00
-8475218.501,4417765.8321,1293,04510-0361,STORMWATER MANHOLE,,PRIVATELY OWNED,12175114.8264104,3476430.22337314,,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,11.42000008,0,6.88000011,0,6.88000011,JEANNE ST,14775616730000,,,0468-007,,,,
-8475236.4009,4417867.1903,1294,04510-0363,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12175061.1427907,3476694.24417056,,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,9.77999973,-0.72000003,-0.72000003,0,-0.72000003,JEANNE ST,14775616730000,,,0468-007,NET_ID_017492,,,2023/09/23 00:05:09+00
-8475228.5117,4417868.1959,1295,04510-0364,STORMWATER MANHOLE,,VIRGINIA BEACH PUBLIC WORKS,12175081.8074476,3476697.39508289, ,,PLANS,E06-631,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,10.10000038,-0.19,-0.19,0,0,JEANNE ST,14775616730000,,,0468-007,NET_ID_017492,,,2023/09/23 00:05:11+00
-8475208.7718,4417969.7979,1296,04510-0283,STORMWATER MANHOLE,,PRIVATELY OWNED,12175127.0153624,3476964.53037539,NAVD88-OCT2016-PW SURVEY,,SURVEY,SURVEY,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,9.57999992,0,5.38000011,5.28000021,0,JEANNE ST,14775616730000,,,0468-007,,,,
-8475210.3037,4417976.5769,1297,04510-0282,STORMWATER MANHOLE,,PRIVATELY OWNED,12175122.545227,3476982.16616689,NAVD88-OCT2016-PW SURVEY,,SURVEY,SURVEY,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,8.10000038,5.17000008,0,0,5.28000021,JEANNE ST,14775616730000,,,0468-007,,,,
-8475311.6311,4417908.6383,1298,04510-071,WATER QUALITY STRUCTURE,2012,PRIVATELY OWNED,12174860.7399763,3476797.73641765,NAVD88-OCT2016-PW SURVEY,,SURVEY, ,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,2012/01/01 05:00:00+00,9.22000027,0,5.67000008,0,0,JEANNE ST,14775616730000,,,0468-007,,,,
-8475331.5158,4417909.0673,1299,04510-073,WATER QUALITY STRUCTURE,2012,PRIVATELY OWNED,12174808.4602252,3476797.54973823,NAVD88-OCT2016-PW SURVEY,,SURVEY, ,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,2012/01/01 05:00:00+00,9.22000027,5.71999979,0,0,0,JEANNE ST,14775616730000,,,0468-007,,,,
-8475081.0187,4417856.9723,1300,04510-0348,JUNCTION BOX,,VIRGINIA BEACH PUBLIC WORKS,12175470.1173665,3476677.74617206, ,,GPS,SURVEY,Thalia Creek,NO ASSOCIATED SUBDIVISION,District 9,E06,,11.68000031,-1.10000002,-1.10000002,-1.10000002,0,CONSTITUTION DR (NB),14775616730000,,,0021-008,NET_ID_017492,,,2023/09/23 00:05:24+00
-8473575.9151,4425766.7221,1301,03060-050,STORMWATER MANHOLE,,PARKS AND RECREATION,12178903.3431116,3497464.92671047, ,,PLANS, ,Western Lynnhaven River,NO ASSOCIATED SUBDIVISION,District 9,F03,,11.65999985,5.13999987,,0,5.69999981,FIRST COURT RD (WB),14798537230000,,,0034-001,,,,2023/12/05 18:16:25+00
-8462621.0645,4417190.4418,1302,07120-038,STORMWATER MANHOLE,1974,VIRGINIA BEACH PUBLIC WORKS,12208256.9842073,3475774.33688964,NAVD88 JULY 2020 PW SURVEY,2020/07/01 04:00:00+00,SURVEY, ,Wolfsnare Creek,NO ASSOCIATED SUBDIVISION,District 6,K07,1974/01/01 05:00:00+00,19.53000069,16.62000084,0,16.88999939,0,FIRST COLONIAL RD (NB),24078538480000,,,0033-006,NET_ID_011872,,,
